,booking_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_confederation,player_id,yellow_card,red_card,referee_id,ref_confederation,year
174,B-0175,WC-1978,M-1978-33,Austria vs West Germany,1978-06-21,second group stage,T-86,West Germany,UEFA,P-64134,1,0,R-223,UEFA,1978
175,B-0176,WC-1978,M-1978-33,Austria vs West Germany,1978-06-21,second group stage,T-05,Austria,UEFA,P-47233,1,0,R-223,UEFA,1978
176,B-0177,WC-1978,M-1978-34,Italy vs Netherlands,1978-06-21,second group stage,T-48,Netherlands,UEFA,P-89554,1,0,R-276,UEFA,1978
177,B-0178,WC-1978,M-1978-34,Italy vs Netherlands,1978-06-21,second group stage,T-41,Italy,UEFA,P-12030,1,0,R-276,UEFA,1978
178,B-0179,WC-1978,M-1978-34,Italy vs Netherlands,1978-06-21,second group stage,T-48,Netherlands,UEFA,P-01582,1,0,R-276,UEFA,1978
179,B-0180,WC-1978,M-1978-34,Italy vs Netherlands,1978-06-21,second group stage,T-41,Italy,UEFA,P-03775,1,0,R-276,UEFA,1978
180,B-0181,WC-1978,M-1978-34,Italy vs Netherlands,1978-06-21,second group stage,T-41,Italy,UEFA,P-93788,1,0,R-276,UEFA,1978
181,B-0182,WC-1978,M-1978-37,Brazil vs Italy,1978-06-24,third-place match,T-09,Brazil,CONMEBOL,P-48382,1,0,R-223,UEFA,1978
182,B-0183,WC-1978,M-1978-37,Brazil vs Italy,1978-06-24,third-place match,T-09,Brazil,CONMEBOL,P-99975,1,0,R-223,UEFA,1978
183,B-0184,WC-1978,M-1978-37,Brazil vs Italy,1978-06-24,third-place match,T-41,Italy,UEFA,P-21248,1,0,R-223,UEFA,1978
184,B-0185,WC-1978,M-1978-38,Argentina vs Netherlands,1978-06-25,final,T-48,Netherlands,UEFA,P-31830,1,0,R-174,UEFA,1978
185,B-0186,WC-1978,M-1978-38,Argentina vs Netherlands,1978-06-25,final,T-03,Argentina,CONMEBOL,P-66254,1,0,R-174,UEFA,1978
186,B-0187,WC-1978,M-1978-38,Argentina vs Netherlands,1978-06-25,final,T-03,Argentina,CONMEBOL,P-23168,1,0,R-174,UEFA,1978
187,B-0188,WC-1978,M-1978-38,Argentina vs Netherlands,1978-06-25,final,T-48,Netherlands,UEFA,P-45370,1,0,R-174,UEFA,1978
188,B-0189,WC-1978,M-1978-38,Argentina vs Netherlands,1978-06-25,final,T-48,Netherlands,UEFA,P-03270,1,0,R-174,UEFA,1978
189,B-0190,WC-1982,M-1982-01,Argentina vs Belgium,1982-06-13,group stage,T-06,Belgium,UEFA,P-07663,1,0,R-092,UEFA,1982
190,B-0191,WC-1982,M-1982-01,Argentina vs Belgium,1982-06-13,group stage,T-03,Argentina,CONMEBOL,P-61157,1,0,R-092,UEFA,1982
191,B-0192,WC-1982,M-1982-02,Italy vs Poland,1982-06-14,group stage,T-41,Italy,UEFA,P-06193,1,0,R-459,UEFA,1982
192,B-0193,WC-1982,M-1982-02,Italy vs Poland,1982-06-14,group stage,T-57,Poland,UEFA,P-03652,1,0,R-459,UEFA,1982
193,B-0194,WC-1982,M-1982-02,Italy vs Poland,1982-06-14,group stage,T-41,Italy,UEFA,P-99788,1,0,R-459,UEFA,1982
194,B-0195,WC-1982,M-1982-04,Peru vs Cameroon,1982-06-15,group stage,T-11,Cameroon,CAF,P-95667,1,0,R-479,UEFA,1982
195,B-0196,WC-1982,M-1982-05,Hungary vs El Salvador,1982-06-15,group stage,T-36,Hungary,UEFA,P-99185,1,0,R-010,AFC,1982
196,B-0197,WC-1982,M-1982-05,Hungary vs El Salvador,1982-06-15,group stage,T-36,Hungary,UEFA,P-34326,1,0,R-010,AFC,1982
197,B-0198,WC-1982,M-1982-07,West Germany vs Algeria,1982-06-16,group stage,T-86,West Germany,UEFA,P-89949,1,0,R-230,CONMEBOL,1982
198,B-0199,WC-1982,M-1982-07,West Germany vs Algeria,1982-06-16,group stage,T-01,Algeria,CAF,P-45774,1,0,R-230,CONMEBOL,1982
199,B-0200,WC-1982,M-1982-08,England vs France,1982-06-16,group stage,T-28,England,UEFA,P-49962,1,0,R-166,UEFA,1982
200,B-0201,WC-1982,M-1982-10,Chile vs Austria,1982-06-17,group stage,T-05,Austria,UEFA,P-32042,1,0,R-081,CONMEBOL,1982
201,B-0202,WC-1982,M-1982-10,Chile vs Austria,1982-06-17,group stage,T-13,Chile,CONMEBOL,P-93218,1,0,R-081,CONMEBOL,1982
202,B-0203,WC-1982,M-1982-10,Chile vs Austria,1982-06-17,group stage,T-05,Austria,UEFA,P-31109,1,0,R-081,CONMEBOL,1982
203,B-0204,WC-1982,M-1982-12,Yugoslavia vs Northern Ireland,1982-06-17,group stage,T-52,Northern Ireland,UEFA,P-62599,1,0,R-154,UEFA,1982
204,B-0205,WC-1982,M-1982-13,Italy vs Peru,1982-06-18,group stage,T-41,Italy,UEFA,P-93788,1,0,R-143,UEFA,1982
205,B-0206,WC-1982,M-1982-13,Italy vs Peru,1982-06-18,group stage,T-56,Peru,CONMEBOL,P-32834,1,0,R-143,UEFA,1982
206,B-0207,WC-1982,M-1982-16,Poland vs Cameroon,1982-06-19,group stage,T-57,Poland,UEFA,P-98924,1,0,R-348,UEFA,1982
207,B-0208,WC-1982,M-1982-16,Poland vs Cameroon,1982-06-19,group stage,T-11,Cameroon,CAF,P-18610,1,0,R-348,UEFA,1982
208,B-0209,WC-1982,M-1982-16,Poland vs Cameroon,1982-06-19,group stage,T-11,Cameroon,CAF,P-58080,1,0,R-348,UEFA,1982
209,B-0210,WC-1982,M-1982-17,Belgium vs El Salvador,1982-06-19,group stage,T-27,El Salvador,CONCACAF,P-86679,1,0,R-302,UEFA,1982
210,B-0211,WC-1982,M-1982-17,Belgium vs El Salvador,1982-06-19,group stage,T-27,El Salvador,CONCACAF,P-47601,1,0,R-302,UEFA,1982
211,B-0212,WC-1982,M-1982-19,West Germany vs Chile,1982-06-20,group stage,T-13,Chile,CONMEBOL,P-26922,1,0,R-160,UEFA,1982
212,B-0213,WC-1982,M-1982-19,West Germany vs Chile,1982-06-20,group stage,T-13,Chile,CONMEBOL,P-03126,1,0,R-160,UEFA,1982
213,B-0214,WC-1982,M-1982-20,England vs Czechoslovakia,1982-06-20,group stage,T-21,Czechoslovakia,UEFA,P-54028,1,0,R-103,UEFA,1982
214,B-0215,WC-1982,M-1982-21,Spain vs Yugoslavia,1982-06-20,group stage,T-87,Yugoslavia,UEFA,P-17336,1,0,R-257,UEFA,1982
215,B-0216,WC-1982,M-1982-21,Spain vs Yugoslavia,1982-06-20,group stage,T-87,Yugoslavia,UEFA,P-67521,1,0,R-257,UEFA,1982
216,B-0217,WC-1982,M-1982-21,Spain vs Yugoslavia,1982-06-20,group stage,T-73,Spain,UEFA,P-92317,1,0,R-257,UEFA,1982
217,B-0218,WC-1982,M-1982-21,Spain vs Yugoslavia,1982-06-20,group stage,T-73,Spain,UEFA,P-19020,1,0,R-257,UEFA,1982
218,B-0219,WC-1982,M-1982-22,Algeria vs Austria,1982-06-21,group stage,T-01,Algeria,CAF,P-63564,1,0,R-061,AFC,1982
219,B-0220,WC-1982,M-1982-23,France vs Kuwait,1982-06-21,group stage,T-45,Kuwait,AFC,P-88607,1,0,R-423,UEFA,1982
220,B-0221,WC-1982,M-1982-23,France vs Kuwait,1982-06-21,group stage,T-30,France,UEFA,P-69834,1,0,R-423,UEFA,1982
221,B-0222,WC-1982,M-1982-23,France vs Kuwait,1982-06-21,group stage,T-45,Kuwait,AFC,P-20299,1,0,R-423,UEFA,1982
222,B-0223,WC-1982,M-1982-25,Poland vs Peru,1982-06-22,group stage,T-56,Peru,CONMEBOL,P-72529,1,0,R-460,CONCACAF,1982
223,B-0224,WC-1982,M-1982-26,Belgium vs Hungary,1982-06-22,group stage,T-06,Belgium,UEFA,P-84816,1,0,R-476,UEFA,1982
224,B-0225,WC-1982,M-1982-26,Belgium vs Hungary,1982-06-22,group stage,T-06,Belgium,UEFA,P-86900,1,0,R-476,UEFA,1982
225,B-0226,WC-1982,M-1982-27,Soviet Union vs Scotland,1982-06-22,group stage,T-64,Scotland,UEFA,P-91562,1,0,R-360,UEFA,1982
226,B-0227,WC-1982,M-1982-28,Italy vs Cameroon,1982-06-23,group stage,T-41,Italy,UEFA,P-88467,1,0,R-129,UEFA,1982
227,B-0228,WC-1982,M-1982-28,Italy vs Cameroon,1982-06-23,group stage,T-11,Cameroon,CAF,P-59682,1,0,R-129,UEFA,1982
228,B-0229,WC-1982,M-1982-29,Argentina vs El Salvador,1982-06-23,group stage,T-27,El Salvador,CONCACAF,P-86679,1,0,R-042,CONMEBOL,1982
229,B-0230,WC-1982,M-1982-29,Argentina vs El Salvador,1982-06-23,group stage,T-27,El Salvador,CONCACAF,P-41807,1,0,R-042,CONMEBOL,1982
230,B-0231,WC-1982,M-1982-29,Argentina vs El Salvador,1982-06-23,group stage,T-03,Argentina,CONMEBOL,P-06976,1,0,R-042,CONMEBOL,1982
231,B-0232,WC-1982,M-1982-29,Argentina vs El Salvador,1982-06-23,group stage,T-03,Argentina,CONMEBOL,P-99593,1,0,R-042,CONMEBOL,1982
232,B-0233,WC-1982,M-1982-29,Argentina vs El Salvador,1982-06-23,group stage,T-27,El Salvador,CONCACAF,P-98609,1,0,R-042,CONMEBOL,1982
233,B-0234,WC-1982,M-1982-31,Algeria vs Chile,1982-06-24,group stage,T-13,Chile,CONMEBOL,P-43905,1,0,R-295,CONCACAF,1982
234,B-0235,WC-1982,M-1982-32,France vs Czechoslovakia,1982-06-24,group stage,T-30,France,UEFA,P-69834,1,0,R-084,UEFA,1982
235,B-0236,WC-1982,M-1982-32,France vs Czechoslovakia,1982-06-24,group stage,T-21,Czechoslovakia,UEFA,P-19209,1,0,R-084,UEFA,1982
236,B-0237,WC-1982,M-1982-32,France vs Czechoslovakia,1982-06-24,group stage,T-21,Czechoslovakia,UEFA,P-95927,0,1,R-084,UEFA,1982
237,B-0238,WC-1982,M-1982-33,Honduras vs Yugoslavia,1982-06-24,group stage,T-87,Yugoslavia,UEFA,P-85024,1,0,R-086,CONMEBOL,1982
238,B-0239,WC-1982,M-1982-33,Honduras vs Yugoslavia,1982-06-24,group stage,T-35,Honduras,CONCACAF,P-33765,1,0,R-086,CONMEBOL,1982
239,B-0240,WC-1982,M-1982-33,Honduras vs Yugoslavia,1982-06-24,group stage,T-35,Honduras,CONCACAF,P-06989,0,1,R-086,CONMEBOL,1982
240,B-0241,WC-1982,M-1982-34,West Germany vs Austria,1982-06-25,group stage,T-05,Austria,UEFA,P-43037,1,0,R-447,UEFA,1982
241,B-0242,WC-1982,M-1982-34,West Germany vs Austria,1982-06-25,group stage,T-05,Austria,UEFA,P-99989,1,0,R-447,UEFA,1982
242,B-0243,WC-1982,M-1982-35,England vs Kuwait,1982-06-25,group stage,T-28,England,UEFA,P-83210,1,0,R-026,CONMEBOL,1982
243,B-0244,WC-1982,M-1982-35,England vs Kuwait,1982-06-25,group stage,T-45,Kuwait,AFC,P-71779,1,0,R-026,CONMEBOL,1982
244,B-0245,WC-1982,M-1982-36,Spain vs Northern Ireland,1982-06-25,group stage,T-73,Spain,UEFA,P-03571,1,0,R-328,CONMEBOL,1982
245,B-0246,WC-1982,M-1982-36,Spain vs Northern Ireland,1982-06-25,group stage,T-52,Northern Ireland,UEFA,P-76882,1,0,R-328,CONMEBOL,1982
246,B-0247,WC-1982,M-1982-36,Spain vs Northern Ireland,1982-06-25,group stage,T-52,Northern Ireland,UEFA,P-32829,1,0,R-328,CONMEBOL,1982
247,B-0248,WC-1982,M-1982-36,Spain vs Northern Ireland,1982-06-25,group stage,T-52,Northern Ireland,UEFA,P-40771,0,1,R-328,CONMEBOL,1982
248,B-0249,WC-1982,M-1982-37,Austria vs France,1982-06-28,second group stage,T-05,Austria,UEFA,P-61365,1,0,R-334,UEFA,1982
249,B-0250,WC-1982,M-1982-38,Poland vs Belgium,1982-06-28,second group stage,T-57,Poland,UEFA,P-57931,1,0,R-337,CONCACAF,1982
250,B-0251,WC-1982,M-1982-39,Italy vs Argentina,1982-06-29,second group stage,T-41,Italy,UEFA,P-91717,1,0,R-360,UEFA,1982
251,B-0252,WC-1982,M-1982-39,Italy vs Argentina,1982-06-29,second group stage,T-03,Argentina,CONMEBOL,P-35082,1,0,R-360,UEFA,1982
252,B-0253,WC-1982,M-1982-39,Italy vs Argentina,1982-06-29,second group stage,T-03,Argentina,CONMEBOL,P-80404,1,0,R-360,UEFA,1982
253,B-0254,WC-1982,M-1982-39,Italy vs Argentina,1982-06-29,second group stage,T-03,Argentina,CONMEBOL,P-66254,1,0,R-360,UEFA,1982
254,B-0255,WC-1982,M-1982-39,Italy vs Argentina,1982-06-29,second group stage,T-41,Italy,UEFA,P-21248,1,0,R-360,UEFA,1982
255,B-0256,WC-1982,M-1982-39,Italy vs Argentina,1982-06-29,second group stage,T-03,Argentina,CONMEBOL,P-99593,0,1,R-360,UEFA,1982
256,B-0257,WC-1982,M-1982-40,West Germany vs England,1982-06-29,second group stage,T-86,West Germany,UEFA,P-45695,1,0,R-097,CONMEBOL,1982
257,B-0258,WC-1982,M-1982-41,Austria vs Northern Ireland,1982-07-01,second group stage,T-05,Austria,UEFA,P-96650,1,0,R-353,UEFA,1982
258,B-0259,WC-1982,M-1982-42,Belgium vs Soviet Union,1982-07-01,second group stage,T-72,Soviet Union,UEFA,P-64968,1,0,R-459,UEFA,1982
259,B-0260,WC-1982,M-1982-43,Argentina vs Brazil,1982-07-02,second group stage,T-03,Argentina,CONMEBOL,P-80376,1,0,R-460,CONCACAF,1982
260,B-0261,WC-1982,M-1982-43,Argentina vs Brazil,1982-07-02,second group stage,T-09,Brazil,CONMEBOL,P-60866,1,0,R-460,CONCACAF,1982
261,B-0262,WC-1982,M-1982-43,Argentina vs Brazil,1982-07-02,second group stage,T-03,Argentina,CONMEBOL,P-80404,0,1,R-460,CONCACAF,1982
262,B-0263,WC-1982,M-1982-43,Argentina vs Brazil,1982-07-02,second group stage,T-09,Brazil,CONMEBOL,P-35736,1,0,R-460,CONCACAF,1982
263,B-0264,WC-1982,M-1982-44,West Germany vs Spain,1982-07-02,second group stage,T-73,Spain,UEFA,P-22433,1,0,R-084,UEFA,1982
264,B-0265,WC-1982,M-1982-44,West Germany vs Spain,1982-07-02,second group stage,T-86,West Germany,UEFA,P-52461,1,0,R-084,UEFA,1982
265,B-0266,WC-1982,M-1982-44,West Germany vs Spain,1982-07-02,second group stage,T-73,Spain,UEFA,P-96996,1,0,R-084,UEFA,1982
266,B-0267,WC-1982,M-1982-44,West Germany vs Spain,1982-07-02,second group stage,T-86,West Germany,UEFA,P-79689,1,0,R-084,UEFA,1982
267,B-0268,WC-1982,M-1982-44,West Germany vs Spain,1982-07-02,second group stage,T-73,Spain,UEFA,P-70703,1,0,R-084,UEFA,1982
268,B-0269,WC-1982,M-1982-45,France vs Northern Ireland,1982-07-04,second group stage,T-30,France,UEFA,P-76592,1,0,R-207,UEFA,1982
269,B-0270,WC-1982,M-1982-45,France vs Northern Ireland,1982-07-04,second group stage,T-52,Northern Ireland,UEFA,P-76882,1,0,R-207,UEFA,1982
270,B-0271,WC-1982,M-1982-46,Soviet Union vs Poland,1982-07-04,second group stage,T-72,Soviet Union,UEFA,P-66593,1,0,R-447,UEFA,1982
271,B-0272,WC-1982,M-1982-46,Soviet Union vs Poland,1982-07-04,second group stage,T-57,Poland,UEFA,P-40684,1,0,R-447,UEFA,1982
272,B-0273,WC-1982,M-1982-46,Soviet Union vs Poland,1982-07-04,second group stage,T-72,Soviet Union,UEFA,P-10493,1,0,R-447,UEFA,1982
273,B-0274,WC-1982,M-1982-46,Soviet Union vs Poland,1982-07-04,second group stage,T-57,Poland,UEFA,P-03652,1,0,R-447,UEFA,1982
274,B-0275,WC-1982,M-1982-46,Soviet Union vs Poland,1982-07-04,second group stage,T-72,Soviet Union,UEFA,P-47456,1,0,R-447,UEFA,1982
275,B-0276,WC-1982,M-1982-47,Italy vs Brazil,1982-07-05,second group stage,T-41,Italy,UEFA,P-21248,1,0,R-223,UEFA,1982
276,B-0277,WC-1982,M-1982-47,Italy vs Brazil,1982-07-05,second group stage,T-41,Italy,UEFA,P-75736,1,0,R-223,UEFA,1982
277,B-0278,WC-1982,M-1982-48,Spain vs England,1982-07-05,second group stage,T-28,England,UEFA,P-34141,1,0,R-348,UEFA,1982
278,B-0279,WC-1982,M-1982-49,Poland vs Italy,1982-07-08,semi-finals,T-57,Poland,UEFA,P-01165,1,0,R-081,CONMEBOL,1982
279,B-0280,WC-1982,M-1982-49,Poland vs Italy,1982-07-08,semi-finals,T-57,Poland,UEFA,P-48883,1,0,R-081,CONMEBOL,1982
280,B-0281,WC-1982,M-1982-49,Poland vs Italy,1982-07-08,semi-finals,T-57,Poland,UEFA,P-57931,1,0,R-081,CONMEBOL,1982
281,B-0282,WC-1982,M-1982-49,Poland vs Italy,1982-07-08,semi-finals,T-41,Italy,UEFA,P-30672,1,0,R-081,CONMEBOL,1982
282,B-0283,WC-1982,M-1982-50,West Germany vs France,1982-07-08,semi-finals,T-30,France,UEFA,P-79617,1,0,R-103,UEFA,1982
283,B-0284,WC-1982,M-1982-50,West Germany vs France,1982-07-08,semi-finals,T-30,France,UEFA,P-05511,1,0,R-103,UEFA,1982
284,B-0285,WC-1982,M-1982-50,West Germany vs France,1982-07-08,semi-finals,T-86,West Germany,UEFA,P-31123,1,0,R-103,UEFA,1982
285,B-0286,WC-1982,M-1982-51,Poland vs France,1982-07-10,third-place match,T-57,Poland,UEFA,P-40684,1,0,R-166,UEFA,1982
286,B-0287,WC-1982,M-1982-51,Poland vs France,1982-07-10,third-place match,T-57,Poland,UEFA,P-22126,1,0,R-166,UEFA,1982
287,B-0288,WC-1982,M-1982-51,Poland vs France,1982-07-10,third-place match,T-30,France,UEFA,P-06095,1,0,R-166,UEFA,1982
288,B-0289,WC-1982,M-1982-52,Italy vs West Germany,1982-07-11,final,T-41,Italy,UEFA,P-66365,1,0,R-097,CONMEBOL,1982
289,B-0290,WC-1982,M-1982-52,Italy vs West Germany,1982-07-11,final,T-86,West Germany,UEFA,P-29426,1,0,R-097,CONMEBOL,1982
290,B-0291,WC-1982,M-1982-52,Italy vs West Germany,1982-07-11,final,T-41,Italy,UEFA,P-75736,1,0,R-097,CONMEBOL,1982
291,B-0292,WC-1982,M-1982-52,Italy vs West Germany,1982-07-11,final,T-86,West Germany,UEFA,P-45695,1,0,R-097,CONMEBOL,1982
292,B-0293,WC-1982,M-1982-52,Italy vs West Germany,1982-07-11,final,T-86,West Germany,UEFA,P-89975,1,0,R-097,CONMEBOL,1982
293,B-0294,WC-1986,M-1986-01,Bulgaria vs Italy,1986-05-31,group stage,T-41,Italy,UEFA,P-29143,1,0,R-154,UEFA,1986
294,B-0295,WC-1986,M-1986-01,Bulgaria vs Italy,1986-05-31,group stage,T-10,Bulgaria,UEFA,P-62546,1,0,R-154,UEFA,1986
295,B-0296,WC-1986,M-1986-01,Bulgaria vs Italy,1986-05-31,group stage,T-41,Italy,UEFA,P-03775,1,0,R-154,UEFA,1986
296,B-0297,WC-1986,M-1986-02,Spain vs Brazil,1986-06-01,group stage,T-73,Spain,UEFA,P-70569,1,0,R-040,AFC,1986
297,B-0298,WC-1986,M-1986-02,Spain vs Brazil,1986-06-01,group stage,T-09,Brazil,CONMEBOL,P-90842,1,0,R-040,AFC,1986
298,B-0299,WC-1986,M-1986-04,Argentina vs South Korea,1986-06-02,group stage,T-71,South Korea,AFC,P-64475,1,0,R-388,UEFA,1986
299,B-0300,WC-1986,M-1986-04,Argentina vs South Korea,1986-06-02,group stage,T-71,South Korea,AFC,P-99813,1,0,R-388,UEFA,1986
300,B-0301,WC-1986,M-1986-06,Morocco vs Poland,1986-06-02,group stage,T-47,Morocco,CAF,P-04834,1,0,R-278,CONMEBOL,1986
301,B-0302,WC-1986,M-1986-07,Belgium vs Mexico,1986-06-03,group stage,T-46,Mexico,CONCACAF,P-26316,1,0,R-145,CONMEBOL,1986
302,B-0303,WC-1986,M-1986-07,Belgium vs Mexico,1986-06-03,group stage,T-06,Belgium,UEFA,P-08623,1,0,R-145,CONMEBOL,1986
303,B-0304,WC-1986,M-1986-07,Belgium vs Mexico,1986-06-03,group stage,T-46,Mexico,CONCACAF,P-67053,1,0,R-145,CONMEBOL,1986
304,B-0305,WC-1986,M-1986-08,Algeria vs Northern Ireland,1986-06-03,group stage,T-01,Algeria,CAF,P-63564,1,0,R-074,UEFA,1986
305,B-0306,WC-1986,M-1986-08,Algeria vs Northern Ireland,1986-06-03,group stage,T-52,Northern Ireland,UEFA,P-19672,1,0,R-074,UEFA,1986
306,B-0307,WC-1986,M-1986-08,Algeria vs Northern Ireland,1986-06-03,group stage,T-52,Northern Ireland,UEFA,P-32829,1,0,R-074,UEFA,1986
307,B-0308,WC-1986,M-1986-08,Algeria vs Northern Ireland,1986-06-03,group stage,T-52,Northern Ireland,UEFA,P-62599,1,0,R-074,UEFA,1986
308,B-0309,WC-1986,M-1986-09,Portugal vs England,1986-06-03,group stage,T-28,England,UEFA,P-87821,1,0,R-382,UEFA,1986
309,B-0310,WC-1986,M-1986-09,Portugal vs England,1986-06-03,group stage,T-28,England,UEFA,P-49962,1,0,R-382,UEFA,1986
310,B-0311,WC-1986,M-1986-09,Portugal vs England,1986-06-03,group stage,T-58,Portugal,UEFA,P-97302,1,0,R-382,UEFA,1986
311,B-0312,WC-1986,M-1986-10,Paraguay vs Iraq,1986-06-04,group stage,T-39,Iraq,AFC,P-15649,1,0,R-345,CAF,1986
312,B-0313,WC-1986,M-1986-10,Paraguay vs Iraq,1986-06-04,group stage,T-55,Paraguay,CONMEBOL,P-77194,1,0,R-345,CAF,1986
313,B-0314,WC-1986,M-1986-11,Uruguay vs West Germany,1986-06-04,group stage,T-84,Uruguay,CONMEBOL,P-29429,1,0,R-092,UEFA,1986
314,B-0315,WC-1986,M-1986-11,Uruguay vs West Germany,1986-06-04,group stage,T-84,Uruguay,CONMEBOL,P-66014,1,0,R-092,UEFA,1986
315,B-0316,WC-1986,M-1986-12,Scotland vs Denmark,1986-06-04,group stage,T-22,Denmark,UEFA,P-77330,1,0,R-313,UEFA,1986
316,B-0317,WC-1986,M-1986-13,Italy vs Argentina,1986-06-05,group stage,T-41,Italy,UEFA,P-29143,1,0,R-220,UEFA,1986
317,B-0318,WC-1986,M-1986-13,Italy vs Argentina,1986-06-05,group stage,T-03,Argentina,CONMEBOL,P-49676,1,0,R-220,UEFA,1986
318,B-0319,WC-1986,M-1986-13,Italy vs Argentina,1986-06-05,group stage,T-03,Argentina,CONMEBOL,P-69165,1,0,R-220,UEFA,1986
319,B-0320,WC-1986,M-1986-14,France vs Soviet Union,1986-06-05,group stage,T-72,Soviet Union,UEFA,P-16126,1,0,R-027,CONMEBOL,1986
320,B-0321,WC-1986,M-1986-14,France vs Soviet Union,1986-06-05,group stage,T-72,Soviet Union,UEFA,P-10855,1,0,R-027,CONMEBOL,1986
321,B-0322,WC-1986,M-1986-14,France vs Soviet Union,1986-06-05,group stage,T-30,France,UEFA,P-00643,1,0,R-027,CONMEBOL,1986
322,B-0323,WC-1986,M-1986-14,France vs Soviet Union,1986-06-05,group stage,T-30,France,UEFA,P-69834,1,0,R-027,CONMEBOL,1986
323,B-0324,WC-1986,M-1986-15,South Korea vs Bulgaria,1986-06-05,group stage,T-71,South Korea,AFC,P-95664,1,0,R-014,AFC,1986
324,B-0325,WC-1986,M-1986-15,South Korea vs Bulgaria,1986-06-05,group stage,T-10,Bulgaria,UEFA,P-32755,1,0,R-014,AFC,1986
325,B-0326,WC-1986,M-1986-15,South Korea vs Bulgaria,1986-06-05,group stage,T-71,South Korea,AFC,P-46375,1,0,R-014,AFC,1986
326,B-0327,WC-1986,M-1986-16,Hungary vs Canada,1986-06-06,group stage,T-12,Canada,CONCACAF,P-05935,2,0,R-015,AFC,1986
327,B-0328,WC-1986,M-1986-16,Hungary vs Canada,1986-06-06,group stage,T-12,Canada,CONCACAF,P-97018,1,0,R-015,AFC,1986
328,B-0329,WC-1986,M-1986-18,England vs Morocco,1986-06-06,group stage,T-28,England,UEFA,P-34141,0,1,R-176,CONMEBOL,1986
329,B-0330,WC-1986,M-1986-18,England vs Morocco,1986-06-06,group stage,T-47,Morocco,CAF,P-92676,1,0,R-176,CONMEBOL,1986
330,B-0331,WC-1986,M-1986-18,England vs Morocco,1986-06-06,group stage,T-28,England,UEFA,P-65174,1,0,R-176,CONMEBOL,1986
331,B-0332,WC-1986,M-1986-18,England vs Morocco,1986-06-06,group stage,T-47,Morocco,CAF,P-21024,1,0,R-176,CONMEBOL,1986
332,B-0333,WC-1986,M-1986-19,Mexico vs Paraguay,1986-06-07,group stage,T-55,Paraguay,CONMEBOL,P-97522,1,0,R-105,UEFA,1986
333,B-0334,WC-1986,M-1986-19,Mexico vs Paraguay,1986-06-07,group stage,T-46,Mexico,CONCACAF,P-66199,1,0,R-105,UEFA,1986
334,B-0335,WC-1986,M-1986-19,Mexico vs Paraguay,1986-06-07,group stage,T-55,Paraguay,CONMEBOL,P-77194,1,0,R-105,UEFA,1986
335,B-0336,WC-1986,M-1986-19,Mexico vs Paraguay,1986-06-07,group stage,T-46,Mexico,CONCACAF,P-26316,1,0,R-105,UEFA,1986
336,B-0337,WC-1986,M-1986-19,Mexico vs Paraguay,1986-06-07,group stage,T-46,Mexico,CONCACAF,P-47178,1,0,R-105,UEFA,1986
337,B-0338,WC-1986,M-1986-20,Northern Ireland vs Spain,1986-06-07,group stage,T-73,Spain,UEFA,P-91970,1,0,R-069,UEFA,1986
338,B-0339,WC-1986,M-1986-20,Northern Ireland vs Spain,1986-06-07,group stage,T-52,Northern Ireland,UEFA,P-76882,1,0,R-069,UEFA,1986
339,B-0340,WC-1986,M-1986-21,Poland vs Portugal,1986-06-07,group stage,T-57,Poland,UEFA,P-22126,1,0,R-055,CAF,1986
340,B-0341,WC-1986,M-1986-21,Poland vs Portugal,1986-06-07,group stage,T-57,Poland,UEFA,P-17582,1,0,R-055,CAF,1986
341,B-0342,WC-1986,M-1986-22,Iraq vs Belgium,1986-06-08,group stage,T-06,Belgium,UEFA,P-47038,1,0,R-122,CONMEBOL,1986
342,B-0343,WC-1986,M-1986-22,Iraq vs Belgium,1986-06-08,group stage,T-39,Iraq,AFC,P-20424,1,0,R-122,CONMEBOL,1986
343,B-0344,WC-1986,M-1986-22,Iraq vs Belgium,1986-06-08,group stage,T-39,Iraq,AFC,P-62944,1,0,R-122,CONMEBOL,1986
344,B-0345,WC-1986,M-1986-22,Iraq vs Belgium,1986-06-08,group stage,T-39,Iraq,AFC,P-97678,1,0,R-122,CONMEBOL,1986
345,B-0346,WC-1986,M-1986-22,Iraq vs Belgium,1986-06-08,group stage,T-39,Iraq,AFC,P-15649,1,0,R-122,CONMEBOL,1986
346,B-0347,WC-1986,M-1986-22,Iraq vs Belgium,1986-06-08,group stage,T-39,Iraq,AFC,P-76810,0,1,R-122,CONMEBOL,1986
347,B-0348,WC-1986,M-1986-22,Iraq vs Belgium,1986-06-08,group stage,T-39,Iraq,AFC,P-72587,1,0,R-122,CONMEBOL,1986
348,B-0349,WC-1986,M-1986-23,West Germany vs Scotland,1986-06-08,group stage,T-64,Scotland,UEFA,P-56094,1,0,R-198,UEFA,1986
349,B-0350,WC-1986,M-1986-23,West Germany vs Scotland,1986-06-08,group stage,T-64,Scotland,UEFA,P-65888,1,0,R-198,UEFA,1986
350,B-0351,WC-1986,M-1986-23,West Germany vs Scotland,1986-06-08,group stage,T-64,Scotland,UEFA,P-64688,1,0,R-198,UEFA,1986
351,B-0352,WC-1986,M-1986-24,Denmark vs Uruguay,1986-06-08,group stage,T-22,Denmark,UEFA,P-62631,1,0,R-272,CONCACAF,1986
